filename,primary_label,fold,source,site_code,author,group_key
spbant3/XC727267.ogg,spbant3,4,clip,N/A,Miguel Angelo Biz,Miguel Angelo Biz
spbant3/XC436995.ogg,spbant3,1,clip,N/A,Rosendo Fraga,Rosendo Fraga
spbant3/XC574779.ogg,spbant3,2,clip,N/A,Luis Seko Pradier,Luis Seko Pradier
spbant3/iNat1499726.ogg,spbant3,1,clip,N/A,Adri Baier,Adri Baier
spbant3/iNat1695873.ogg,spbant3,1,clip,N/A,Adri Baier,Adri Baier
spbant3/iNat1695874.ogg,spbant3,1,clip,N/A,Adri Baier,Adri Baier
spbant3/XC982871.ogg,spbant3,4,clip,N/A,Kauê Werner,Kauê Werner
spbant3/XC940498.ogg,spbant3,4,clip,N/A,Kauê Werner,Kauê Werner
spbant3/iNat1665977.ogg,spbant3,0,clip,N/A,Edgar Romero,Edgar Romero
spbant3/XC1047887.ogg,spbant3,0,clip,N/A,Edgar Romero,Edgar Romero
spbant3/XC1047393.ogg,spbant3,0,clip,N/A,Edgar Romero,Edgar Romero
spbant3/XC366923.ogg,spbant3,2,clip,N/A,Bobby Wilcox,Bobby Wilcox
spbant3/XC468170.ogg,spbant3,2,clip,N/A,Franco Vushurovich,Franco Vushurovich
spbant3/XC958049.ogg,spbant3,4,clip,N/A,Luisa,Luisa
spbant3/XC725220.ogg,spbant3,0,clip,N/A,JAYRSON ARAUJO DE OLIVEIRA,JAYRSON ARAUJO DE OLIVEIRA
spbant3/XC725204.ogg,spbant3,0,clip,N/A,JAYRSON ARAUJO DE OLIVEIRA,JAYRSON ARAUJO DE OLIVEIRA
spbant3/XC386932.ogg,spbant3,4,clip,N/A,Roberto Buss Stringari,Roberto Buss Stringari
spbant3/iNat868394.ogg,spbant3,0,clip,N/A,Edgar Romero,Edgar Romero
spbant3/iNat868393.ogg,spbant3,0,clip,N/A,Edgar Romero,Edgar Romero
spbant3/XC528407.ogg,spbant3,0,clip,N/A,JAYRSON ARAUJO DE OLIVEIRA,JAYRSON ARAUJO DE OLIVEIRA
spbant3/iNat1238406.ogg,spbant3,0,clip,N/A,Facundo Varela Barros,Facundo Varela Barros
spbant3/iNat838205.ogg,spbant3,0,clip,N/A,Facundo Varela Barros,Facundo Varela Barros
spbant3/iNat763642.ogg,spbant3,0,clip,N/A,Facundo Varela Barros,Facundo Varela Barros
spbant3/iNat1355359.ogg,spbant3,0,clip,N/A,Facundo Varela Barros,Facundo Varela Barros
spbant3/XC477717.ogg,spbant3,2,clip,N/A,Franco Vushurovich,Franco Vushurovich
spbant3/XC581169.ogg,spbant3,2,clip,N/A,Franco Vushurovich,Franco Vushurovich
spbant3/iNat148804.ogg,spbant3,1,clip,N/A,Unknown,Unknown
spbant3/iNat1449831.ogg,spbant3,4,clip,N/A,Guille Ivan Spajic,Guille Ivan Spajic
spbant3/iNat1113385.ogg,spbant3,2,clip,N/A,Hugo,Hugo
spbant3/iNat1192329.ogg,spbant3,3,clip,N/A,Helena Ody Neves,Helena Ody Neves
spbant3/XC50028.ogg,spbant3,3,clip,N/A,Bernabe Lopez-Lanus,Bernabe Lopez-Lanus
spbant3/XC50027.ogg,spbant3,3,clip,N/A,Bernabe Lopez-Lanus,Bernabe Lopez-Lanus
spbant3/iNat809129.ogg,spbant3,3,clip,N/A,Gustavo Fernando Durán,Gustavo Fernando Durán
spbant3/XC70069.ogg,spbant3,2,clip,N/A,Daniel Lane,Daniel Lane
spbant3/iNat1485367.ogg,spbant3,4,clip,N/A,Guille Ivan Spajic,Guille Ivan Spajic
spbant3/XC305885.ogg,spbant3,0,clip,N/A,Luis Pradier,Luis Pradier
spbant3/XC305892.ogg,spbant3,0,clip,N/A,Luis Pradier,Luis Pradier
spbant3/XC457346.ogg,spbant3,2,clip,N/A,Niels Krabbe,Niels Krabbe
spbant3/iNat179167.ogg,spbant3,1,clip,N/A,Pablo H Capovilla,Pablo H Capovilla
spbant3/XC475553.ogg,spbant3,0,clip,N/A,Hugo Caverzasi,Hugo Caverzasi
spbant3/XC475554.ogg,spbant3,0,clip,N/A,Hugo Caverzasi,Hugo Caverzasi
spbant3/XC367359.ogg,spbant3,2,clip,N/A,Bobby Wilcox,Bobby Wilcox
spbant3/iNat1684062.ogg,spbant3,3,clip,N/A,Joaquín Krasuk,Joaquín Krasuk
spbant3/XC633299.ogg,spbant3,1,clip,N/A,Capovilla Pablo H,Capovilla Pablo H
spbant3/XC736287.ogg,spbant3,0,clip,N/A,Marcelo da Rocha,Marcelo da Rocha
spbant3/iNat864072.ogg,spbant3,3,clip,N/A,Sam Darmstadt,Sam Darmstadt
spbant3/XC476203.ogg,spbant3,0,clip,N/A,Hugo Caverzasi,Hugo Caverzasi
spbant3/iNat1104390.ogg,spbant3,2,clip,N/A,chrisfarias,chrisfarias
spbant3/iNat330660.ogg,spbant3,3,clip,N/A,Gonzalo Diaz,Gonzalo Diaz
spbant3/iNat330714.ogg,spbant3,3,clip,N/A,Gonzalo Diaz,Gonzalo Diaz
spbant3/iNat334956.ogg,spbant3,3,clip,N/A,Gonzalo Diaz,Gonzalo Diaz
spbant3/iNat587238.ogg,spbant3,3,clip,N/A,Gonzalo Diaz,Gonzalo Diaz
spbant3/iNat580338.ogg,spbant3,4,clip,N/A,Guille Ivan Spajic,Guille Ivan Spajic
spbant3/iNat326917.ogg,spbant3,4,clip,N/A,Guille Ivan Spajic,Guille Ivan Spajic
spbant3/iNat326867.ogg,spbant3,4,clip,N/A,Guille Ivan Spajic,Guille Ivan Spajic
spbant3/XC413889.ogg,spbant3,0,clip,N/A,JAYRSON ARAUJO DE OLIVEIRA,JAYRSON ARAUJO DE OLIVEIRA
spbant3/XC995037.ogg,spbant3,0,clip,N/A,Fabrício Grigolin,Fabrício Grigolin
spbant3/XC80083.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC340704.ogg,spbant3,1,clip,N/A,Jerome Fischer,Jerome Fischer
spbant3/XC427504.ogg,spbant3,1,clip,N/A,Caio Brito,Caio Brito
spbant3/XC70795.ogg,spbant3,2,clip,N/A,Daniel Lane,Daniel Lane
spbant3/iNat848755.ogg,spbant3,2,clip,N/A,Guillermo Menéndez,Guillermo Menéndez
spbant3/XC843177.ogg,spbant3,1,clip,N/A,Guillermo Menéndez (gmmv80),Guillermo Menéndez (gmmv80)
spbant3/XC705794.ogg,spbant3,4,clip,N/A,Fernando Igor de Godoy,Fernando Igor de Godoy
spbant3/XC705852.ogg,spbant3,4,clip,N/A,Fernando Igor de Godoy,Fernando Igor de Godoy
spbant3/XC705202.ogg,spbant3,4,clip,N/A,Fernando Igor de Godoy,Fernando Igor de Godoy
spbant3/XC4828.ogg,spbant3,4,clip,N/A,Bob Planqué,Bob Planqué
spbant3/XC5529.ogg,spbant3,4,clip,N/A,Bob Planqué,Bob Planqué
spbant3/XC502081.ogg,spbant3,1,clip,N/A,Marcelo J Feliti,Marcelo J Feliti
spbant3/XC187626.ogg,spbant3,1,clip,N/A,Marcos Melo,Marcos Melo
spbant3/iNat1626468.ogg,spbant3,4,clip,N/A,cliobr,cliobr
spbant3/iNat1627746.ogg,spbant3,4,clip,N/A,cliobr,cliobr
spbant3/iNat1627952.ogg,spbant3,4,clip,N/A,cliobr,cliobr
spbant3/iNat1627957.ogg,spbant3,4,clip,N/A,cliobr,cliobr
spbant3/iNat1628901.ogg,spbant3,4,clip,N/A,cliobr,cliobr
spbant3/iNat629501.ogg,spbant3,4,clip,N/A,cliobr,cliobr
spbant3/iNat725937.ogg,spbant3,4,clip,N/A,cliobr,cliobr
spbant3/iNat403248.ogg,spbant3,4,clip,N/A,Matheus M. Santos,Matheus M. Santos
spbant3/iNat465128.ogg,spbant3,4,clip,N/A,Matheus M. Santos,Matheus M. Santos
spbant3/XC182787.ogg,spbant3,4,clip,N/A,Antonio Silveira,Antonio Silveira
spbant3/XC770867.ogg,spbant3,3,clip,N/A,Rafael Lima,Rafael Lima
spbant3/iNat511718.ogg,spbant3,0,clip,N/A,Rodrigo Paiva Lázaro,Rodrigo Paiva Lázaro
spbant3/XC988650.ogg,spbant3,3,clip,N/A,Augusto Matheus dos Santos,Augusto Matheus dos Santos
spbant3/XC957117.ogg,spbant3,3,clip,N/A,Augusto Matheus dos Santos,Augusto Matheus dos Santos
spbant3/iNat335598.ogg,spbant3,0,clip,N/A,Rodrigo Paiva Lázaro,Rodrigo Paiva Lázaro
spbant3/iNat592056.ogg,spbant3,0,clip,N/A,Rodrigo Paiva Lázaro,Rodrigo Paiva Lázaro
spbant3/iNat382203.ogg,spbant3,0,clip,N/A,Rodrigo Paiva Lázaro,Rodrigo Paiva Lázaro
spbant3/XC285531.ogg,spbant3,3,clip,N/A,GABRIEL LEITE,GABRIEL LEITE
spbant3/XC244122.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC80080.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC80079.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC569152.ogg,spbant3,3,clip,N/A,GABRIEL LEITE,GABRIEL LEITE
spbant3/XC355810.ogg,spbant3,3,clip,N/A,Ricardo José Mitidieri,Ricardo José Mitidieri
spbant3/XC1056468.ogg,spbant3,3,clip,N/A,Dante Buzzetti,Dante Buzzetti
spbant3/XC349881.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC348403.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC303208.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC244127.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC244126.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC344779.ogg,spbant3,3,clip,N/A,Rodrigo Dela Rosa,Rodrigo Dela Rosa
spbant3/XC205369.ogg,spbant3,3,clip,N/A,Gabriel Rosa,Gabriel Rosa
spbant3/XC199218.ogg,spbant3,3,clip,N/A,Gabriel Rosa,Gabriel Rosa
spbant3/XC182785.ogg,spbant3,4,clip,N/A,Antonio Silveira,Antonio Silveira
spbant3/XC119961.ogg,spbant3,3,clip,N/A,GABRIEL LEITE,GABRIEL LEITE
spbant3/iNat507691.ogg,spbant3,0,clip,N/A,Tiago Lubiana,Tiago Lubiana
spbant3/XC70856.ogg,spbant3,2,clip,N/A,Daniel Lane,Daniel Lane
spbant3/iNat531361.ogg,spbant3,3,clip,N/A,Observações Naturalistas | Bruno Uehara,Observações Naturalistas | Bruno Uehara
spbant3/XC193645.ogg,spbant3,2,clip,N/A,Diego Caiafa,Diego Caiafa
spbant3/iNat1292051.ogg,spbant3,1,clip,N/A,Unknown,Unknown
spbant3/iNat1292058.ogg,spbant3,1,clip,N/A,Unknown,Unknown
spbant3/iNat1292059.ogg,spbant3,1,clip,N/A,Unknown,Unknown
spbant3/iNat1028326.ogg,spbant3,4,clip,N/A,Luciano Bernardes,Luciano Bernardes
spbant3/iNat396792.ogg,spbant3,4,clip,N/A,Luciano Bernardes,Luciano Bernardes
spbant3/iNat749689.ogg,spbant3,4,clip,N/A,Matheus M. Santos,Matheus M. Santos
spbant3/XC1049838.ogg,spbant3,0,clip,N/A,Luiz Fernando de Andrade Figueiredo,Luiz Fernando de Andrade Figueiredo
spbant3/iNat1266826.ogg,spbant3,4,clip,N/A,Zac Peterson,Zac Peterson
spbant3/XC965173.ogg,spbant3,3,clip,N/A,Augusto Matheus dos Santos,Augusto Matheus dos Santos
spbant3/XC294221.ogg,spbant3,1,clip,N/A,Jerome Fischer,Jerome Fischer
spbant3/XC294222.ogg,spbant3,1,clip,N/A,Jerome Fischer,Jerome Fischer
spbant3/XC895863.ogg,spbant3,3,clip,N/A,Dante Buzzetti,Dante Buzzetti
spbant3/XC812893.ogg,spbant3,3,clip,N/A,Dante Buzzetti,Dante Buzzetti
spbant3/XC244117.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/iNat942413.ogg,spbant3,4,clip,N/A,Luciano Bernardes,Luciano Bernardes
spbant3/XC80078.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC116222.ogg,spbant3,0,clip,N/A,Rodrigo Dela Rosa de Souza,Rodrigo Dela Rosa de Souza
spbant3/iNat167783.ogg,spbant3,0,clip,N/A,guto_carvalho,guto_carvalho
spbant3/XC389229.ogg,spbant3,4,clip,N/A,Lari Boesing,Lari Boesing
spbant3/iNat534109.ogg,spbant3,0,clip,N/A,Ben Costamagna,Ben Costamagna
spbant3/XC481898.ogg,spbant3,4,clip,N/A,Victor Antonelli,Victor Antonelli
spbant3/iNat397600.ogg,spbant3,2,clip,N/A,William R S Maciel,William R S Maciel
spbant3/XC146304.ogg,spbant3,0,clip,N/A,William Zaca,William Zaca
spbant3/XC244110.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC143914.ogg,spbant3,0,clip,N/A,Rodrigo Dela Rosa ,Rodrigo Dela Rosa 
spbant3/XC118611.ogg,spbant3,0,clip,N/A,Rodrigo Dela Rosa de Souza,Rodrigo Dela Rosa de Souza
spbant3/XC855763.ogg,spbant3,3,clip,N/A,Michael Hurben,Michael Hurben
spbant3/XC973610.ogg,spbant3,3,clip,N/A,Rodrigo Dela Rosa,Rodrigo Dela Rosa
spbant3/XC663688.ogg,spbant3,0,clip,N/A,Ricardo Gagliardi,Ricardo Gagliardi
spbant3/XC80082.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/iNat344206.ogg,spbant3,0,clip,N/A,Lucas Moreira,Lucas Moreira
spbant3/iNat344207.ogg,spbant3,0,clip,N/A,Lucas Moreira,Lucas Moreira
spbant3/iNat387255.ogg,spbant3,0,clip,N/A,Lucas Moreira,Lucas Moreira
spbant3/iNat452663.ogg,spbant3,0,clip,N/A,Lucas Moreira,Lucas Moreira
spbant3/iNat260355.ogg,spbant3,0,clip,N/A,Lucas Moreira,Lucas Moreira
spbant3/XC1015274.ogg,spbant3,3,clip,N/A,Rodrigo Dela Rosa,Rodrigo Dela Rosa
spbant3/XC744780.ogg,spbant3,0,clip,N/A,João Vitor Oliveira de Souza,João Vitor Oliveira de Souza
spbant3/XC207719.ogg,spbant3,1,clip,N/A,Robson Silva e Silva,Robson Silva e Silva
spbant3/XC575468.ogg,spbant3,1,clip,N/A,Odirlei Vieira da Fonseca,Odirlei Vieira da Fonseca
spbant3/XC317171.ogg,spbant3,1,clip,N/A,Odirlei Vieira da Fonseca,Odirlei Vieira da Fonseca
spbant3/XC668748.ogg,spbant3,1,clip,N/A,Odirlei Vieira da Fonseca,Odirlei Vieira da Fonseca
spbant3/XC668642.ogg,spbant3,1,clip,N/A,Odirlei Vieira da Fonseca,Odirlei Vieira da Fonseca
spbant3/XC317174.ogg,spbant3,1,clip,N/A,Odirlei Vieira da Fonseca,Odirlei Vieira da Fonseca
spbant3/XC609535.ogg,spbant3,1,clip,N/A,Odirlei Vieira da Fonseca,Odirlei Vieira da Fonseca
spbant3/iNat424552.ogg,spbant3,1,clip,N/A,Unknown,Unknown
spbant3/XC348740.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC80077.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC6473.ogg,spbant3,2,clip,N/A,Nick Athanas,Nick Athanas
spbant3/XC287481.ogg,spbant3,1,clip,N/A,Jerome Fischer,Jerome Fischer
spbant3/XC286992.ogg,spbant3,1,clip,N/A,Jerome Fischer,Jerome Fischer
spbant3/XC388265.ogg,spbant3,2,clip,N/A,Bobby Wilcox,Bobby Wilcox
spbant3/XC283689.ogg,spbant3,1,clip,N/A,Jerome Fischer,Jerome Fischer
spbant3/XC1049833.ogg,spbant3,0,clip,N/A,Luiz Fernando de Andrade Figueiredo,Luiz Fernando de Andrade Figueiredo
spbant3/XC389121.ogg,spbant3,4,clip,N/A,Lari Boesing,Lari Boesing
spbant3/XC337080.ogg,spbant3,1,clip,N/A,Odirlei Vieira da Fonseca,Odirlei Vieira da Fonseca
spbant3/XC727732.ogg,spbant3,2,clip,N/A,Brian Cox,Brian Cox
spbant3/XC727731.ogg,spbant3,2,clip,N/A,Brian Cox,Brian Cox
spbant3/XC244120.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC292226.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC838539.ogg,spbant3,0,clip,N/A,JAYRSON ARAUJO DE OLIVEIRA,JAYRSON ARAUJO DE OLIVEIRA
spbant3/XC838516.ogg,spbant3,0,clip,N/A,JAYRSON ARAUJO DE OLIVEIRA,JAYRSON ARAUJO DE OLIVEIRA
spbant3/XC838448.ogg,spbant3,0,clip,N/A,JAYRSON ARAUJO DE OLIVEIRA,JAYRSON ARAUJO DE OLIVEIRA
spbant3/XC838353.ogg,spbant3,0,clip,N/A,JAYRSON ARAUJO DE OLIVEIRA,JAYRSON ARAUJO DE OLIVEIRA
spbant3/XC838352.ogg,spbant3,0,clip,N/A,JAYRSON ARAUJO DE OLIVEIRA,JAYRSON ARAUJO DE OLIVEIRA
spbant3/XC838450.ogg,spbant3,0,clip,N/A,JAYRSON ARAUJO DE OLIVEIRA,JAYRSON ARAUJO DE OLIVEIRA
spbant3/XC838349.ogg,spbant3,0,clip,N/A,JAYRSON ARAUJO DE OLIVEIRA,JAYRSON ARAUJO DE OLIVEIRA
spbant3/XC838351.ogg,spbant3,0,clip,N/A,JAYRSON ARAUJO DE OLIVEIRA,JAYRSON ARAUJO DE OLIVEIRA
spbant3/XC340297.ogg,spbant3,4,clip,N/A,Roney Souza,Roney Souza
spbant3/XC340295.ogg,spbant3,4,clip,N/A,Roney Souza,Roney Souza
spbant3/XC338587.ogg,spbant3,4,clip,N/A,Roney Souza,Roney Souza
spbant3/XC338081.ogg,spbant3,4,clip,N/A,Roney Souza,Roney Souza
spbant3/XC938363.ogg,spbant3,3,clip,N/A,GABRIEL LEITE,GABRIEL LEITE
spbant3/XC777145.ogg,spbant3,1,clip,N/A,Mateus Gonçalves Santos ,Mateus Gonçalves Santos 
spbant3/XC774345.ogg,spbant3,1,clip,N/A,Mateus Gonçalves Santos ,Mateus Gonçalves Santos 
spbant3/XC581737.ogg,spbant3,0,clip,N/A,Ciro Albano,Ciro Albano
spbant3/XC200178.ogg,spbant3,2,clip,N/A,Niels Poul Dreyer,Niels Poul Dreyer
spbant3/XC415979.ogg,spbant3,1,clip,N/A,Ross Gallardy,Ross Gallardy
spbant3/XC1050302.ogg,spbant3,0,clip,N/A,Mateus Gonçalves Santos,Mateus Gonçalves Santos
spbant3/XC244114.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spbant3/XC435926.ogg,spbant3,3,clip,N/A,Ricardo José Mitidieri,Ricardo José Mitidieri
spbant3/XC80081.ogg,spbant3,2,clip,N/A,Jeremy Minns,Jeremy Minns
spispi1/XC47797.ogg,spispi1,2,clip,N/A,Niels Krabbe,Niels Krabbe
spispi1/iNat583806.ogg,spispi1,1,clip,N/A,Nicolás,Nicolás
spispi1/iNat156008.ogg,spispi1,3,clip,N/A,Gabriel Celedon,Gabriel Celedon
spispi1/iNat536509.ogg,spispi1,4,clip,N/A,Mauricio Silvera,Mauricio Silvera
spispi1/iNat1192651.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat1589454.ogg,spispi1,2,clip,N/A,Walter Delgado,Walter Delgado
spispi1/iNat1503058.ogg,spispi1,2,clip,N/A,Walter Delgado,Walter Delgado
spispi1/iNat161118.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat796541.ogg,spispi1,3,clip,N/A,Andrea Gantzer,Andrea Gantzer
spispi1/iNat152608.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat320019.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat417710.ogg,spispi1,4,clip,N/A,Juan Zara,Juan Zara
spispi1/iNat165401.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat320036.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat786951.ogg,spispi1,0,clip,N/A,María Fernanda Goracy,María Fernanda Goracy
spispi1/iNat155266.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat417696.ogg,spispi1,4,clip,N/A,Juan Zara,Juan Zara
spispi1/iNat417701.ogg,spispi1,4,clip,N/A,Juan Zara,Juan Zara
spispi1/iNat314898.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat257727.ogg,spispi1,1,clip,N/A,Klaus Riede,Klaus Riede
spispi1/iNat1146641.ogg,spispi1,0,clip,N/A,Nico Fernandez-Sauleda,Nico Fernandez-Sauleda
spispi1/iNat49104.ogg,spispi1,1,clip,N/A,RAP,RAP
spispi1/iNat360635.ogg,spispi1,4,clip,N/A,Diego Trillo,Diego Trillo
spispi1/iNat869643.ogg,spispi1,3,clip,N/A,Tomás Tamagno,Tomás Tamagno
spispi1/iNat869647.ogg,spispi1,3,clip,N/A,Tomás Tamagno,Tomás Tamagno
spispi1/iNat924518.ogg,spispi1,1,clip,N/A,Camila Abril von Rebeur Paschwitz,Camila Abril von Rebeur Paschwitz
spispi1/iNat872079.ogg,spispi1,4,clip,N/A,Guille Ivan Spajic,Guille Ivan Spajic
spispi1/iNat316069.ogg,spispi1,1,clip,N/A,RAP,RAP
spispi1/iNat1087298.ogg,spispi1,1,clip,N/A,RAP,RAP
spispi1/XC283910.ogg,spispi1,1,clip,N/A,Carlos Ferrari,Carlos Ferrari
spispi1/iNat581733.ogg,spispi1,3,clip,N/A,Gonzalo Diaz,Gonzalo Diaz
spispi1/iNat582779.ogg,spispi1,3,clip,N/A,Gonzalo Diaz,Gonzalo Diaz
spispi1/iNat389731.ogg,spispi1,2,clip,N/A,Diego Kondratzky,Diego Kondratzky
spispi1/XC337654.ogg,spispi1,1,clip,N/A,ceferino,ceferino
spispi1/iNat943221.ogg,spispi1,3,clip,N/A,Gonzalo Diaz,Gonzalo Diaz
spispi1/iNat943225.ogg,spispi1,3,clip,N/A,Gonzalo Diaz,Gonzalo Diaz
spispi1/iNat1238714.ogg,spispi1,3,clip,N/A,Naelin,Naelin
spispi1/iNat1267511.ogg,spispi1,2,clip,N/A,Julia Ariadna,Julia Ariadna
spispi1/iNat1248488.ogg,spispi1,3,clip,N/A,Simón Pla García,Simón Pla García
spispi1/iNat1665808.ogg,spispi1,1,clip,N/A,Franco montaño,Franco montaño
spispi1/iNat1283778.ogg,spispi1,4,clip,N/A,Cristian Spezzati,Cristian Spezzati
spispi1/iNat1438283.ogg,spispi1,1,clip,N/A,Federico,Federico
spispi1/iNat841742.ogg,spispi1,1,clip,N/A,Nahuel,Nahuel
spispi1/iNat1673377.ogg,spispi1,1,clip,N/A,Franco montaño,Franco montaño
spispi1/iNat1297509.ogg,spispi1,1,clip,N/A,Laura Veronica Bianchi,Laura Veronica Bianchi
spispi1/iNat818109.ogg,spispi1,2,clip,N/A,Mica,Mica
spispi1/iNat907320.ogg,spispi1,3,clip,N/A,Naelin,Naelin
spispi1/iNat907319.ogg,spispi1,3,clip,N/A,Naelin,Naelin
spispi1/iNat709835.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat709837.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat1197537.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat1253321.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat709821.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat709822.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat709823.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat41114.ogg,spispi1,4,clip,N/A,Nicolas Olejnik,Nicolas Olejnik
spispi1/XC381229.ogg,spispi1,0,clip,N/A,Pedro Rinaldi,Pedro Rinaldi
spispi1/XC123833.ogg,spispi1,0,clip,N/A,Astrid Wessels,Astrid Wessels
spispi1/iNat591988.ogg,spispi1,0,clip,N/A,Pablo Alejandro Pla,Pablo Alejandro Pla
spispi1/iNat577837.ogg,spispi1,3,clip,N/A,Gonzalo Diaz,Gonzalo Diaz
spispi1/iNat789230.ogg,spispi1,3,clip,N/A,Gonzalo Roget,Gonzalo Roget
spispi1/iNat915444.ogg,spispi1,3,clip,N/A,Gonzalo Diaz,Gonzalo Diaz
spispi1/XC52043.ogg,spispi1,3,clip,N/A,Bernabe Lopez-Lanus,Bernabe Lopez-Lanus
spispi1/XC52042.ogg,spispi1,3,clip,N/A,Bernabe Lopez-Lanus,Bernabe Lopez-Lanus
spispi1/XC52041.ogg,spispi1,3,clip,N/A,Bernabe Lopez-Lanus,Bernabe Lopez-Lanus
spispi1/XC52040.ogg,spispi1,3,clip,N/A,Bernabe Lopez-Lanus,Bernabe Lopez-Lanus
spispi1/XC52039.ogg,spispi1,3,clip,N/A,Bernabe Lopez-Lanus,Bernabe Lopez-Lanus
spispi1/iNat148453.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat1163850.ogg,spispi1,3,clip,N/A,Gonzalo Diaz,Gonzalo Diaz
spispi1/iNat939528.ogg,spispi1,4,clip,N/A,Guille Ivan Spajic,Guille Ivan Spajic
spispi1/iNat46733.ogg,spispi1,2,clip,N/A,Leonardo Adrián LEIVA,Leonardo Adrián LEIVA
spispi1/iNat46731.ogg,spispi1,2,clip,N/A,Leonardo Adrián LEIVA,Leonardo Adrián LEIVA
spispi1/iNat1691724.ogg,spispi1,4,clip,N/A,Nicolas Olejnik,Nicolas Olejnik
spispi1/XC465436.ogg,spispi1,0,clip,N/A,Pedro Rinaldi,Pedro Rinaldi
spispi1/XC705041.ogg,spispi1,4,clip,N/A,Guillermo Treboux,Guillermo Treboux
spispi1/XC201258.ogg,spispi1,2,clip,N/A,Fernando Jacobs,Fernando Jacobs
spispi1/XC899171.ogg,spispi1,1,clip,N/A,Guillermo Menéndez (gmmv80),Guillermo Menéndez (gmmv80)
spispi1/XC170805.ogg,spispi1,4,clip,N/A,Rafael Antunes Dias,Rafael Antunes Dias
spispi1/iNat1696531.ogg,spispi1,3,clip,N/A,Bruno Grassi,Bruno Grassi
spispi1/iNat1018978.ogg,spispi1,4,clip,N/A,inesavasconcelos,inesavasconcelos
spispi1/iNat1597511.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/XC174730.ogg,spispi1,4,clip,N/A,João Antônio de B. Vitto,João Antônio de B. Vitto
spispi1/XC206886.ogg,spispi1,1,clip,N/A,João Gava Just,João Gava Just
spispi1/iNat56884.ogg,spispi1,4,clip,N/A,Fernando Sessegolo,Fernando Sessegolo
spispi1/XC187110.ogg,spispi1,2,clip,N/A,João Gava,João Gava
spispi1/iNat1624358.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat1624357.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat1624359.ogg,spispi1,1,clip,N/A,Unknown,Unknown
spispi1/iNat915695.ogg,spispi1,4,clip,N/A,Jonathan Lorencetti Ehlert,Jonathan Lorencetti Ehlert
spispi1/iNat1718151.ogg,spispi1,0,clip,N/A,Fabrício Mil Homens Riella,Fabrício Mil Homens Riella
spispi1/XC395257.ogg,spispi1,4,clip,N/A,Aves del NEA,Aves del NEA
spispi1/XC836841.ogg,spispi1,4,clip,N/A,Glayson Ariel Bencke,Glayson Ariel Bencke
spispi1/XC247448.ogg,spispi1,4,clip,N/A,Taguató Yetapá,Taguató Yetapá
